transaction_id,date,store,category,unit_price,quantity,customer_age,payment_method
TXN128085,2024-11-29,Store_E_Ibadan,Beauty,4403.2,4,66.0,Card 
TXN118631,2024-04-10,Store_D_Kano,Apparel,7753.23,4,38.0,Cash
TXN102916,2023-03-15,Store_E_Ibadan,Electronics,44873.74,7,,Transfer
TXN108338,2023-07-30,Store_C_PortHarcourt,Beauty,5167.37,2,,Cash
TXN106882,2023-06-23,Store_C_PortHarcourt,Groceries,2468.55,9,,CASH
TXN101549,2023-02-10,Store_E_Ibadan,Electronics,42515.96,10,23.0,CASH
TXN113902,2023-12-17,Store_A_Lagos,Apparel,12786.66,8,49.0,Cash
TXN107508,2023-07-08,Store_B_Abuja,Electronics,64099.71,11,58.0,Card 
TXN124017,2024-08-22,Store_E_Ibadan,Electronics,50902.7,11,53.0,Card 
TXN111414,2023-10-17,Store_B_Abuja,Apparel,8900.38,3,,CASH
TXN100042,2023-01-02,Store_B_Abuja,Apparel,7483.62,1,66.0,Transfer
TXN108099,2023-07-24,Store_D_Kano,Beauty,4135.36,13,58.0,Transfer
TXN121239,2024-06-15,Store_B_Abuja,Groceries,2904.22,4,69.0,Cash
TXN109050,2023-08-17,Store_D_Kano,Beauty,4522.67,6,43.0,Transfer
TXN110292,2023-09-19,Store_B_Abuja,Groceries,2340.75,8,21.0,Cash
TXN122702,2024-07-22,Store_E_Ibadan,Home_Goods,10917.02,5,39.0,CASH
TXN119616,2024-05-05,Store_E_Ibadan,Groceries,2813.2,8,34.0,Card
TXN118950,2024-04-18,Store_D_Kano,Home_Goods,11757.19,3,60.0,Card 
TXN118716,2024-04-12,Store_C_PortHarcourt,Groceries,2372.77,13,52.0,Card 
TXN105337,15/05/2023,Store_D_Kano,Home_Goods,13072.72,7,49.0,Card 
TXN120791,2024-06-04,Store_A_Lagos,Groceries,2359.26,9,,Card
TXN103930,2023-04-09,Store_E_Ibadan,Beauty,6012.82,13,,Cash
TXN105601,2023-05-22,Store_C_PortHarcourt,Apparel,6834.44,12,30.0,Transfer
TXN121119,2024-06-12,Store_C_PortHarcourt,Apparel,9005.12,10,62.0,Cash
TXN112485,2023-11-12,Store_E_Ibadan,Electronics,58434.42,5,60.0,Card
TXN124416,2024-09-01,Store_D_Kano,Apparel,10883.34,11,41.0,Transfer
TXN115064,2024-01-15,Store_A_Lagos,Electronics,39755.93,11,44.0,CASH
TXN116251,2024-02-12,Store_E_Ibadan,Electronics,42755.56,6,42.0,Card
TXN110615,2023-09-27,Store_C_PortHarcourt,Electronics,40726.1,2,69.0,CASH
TXN102312,2023-03-01,Store_A_Lagos,Apparel,7200.39,6,34.0,CASH
TXN107968,2023-07-21,Store_B_Abuja,Home_Goods,13218.28,14,41.0,CASH
TXN101373,2023-02-05,Store_E_Ibadan,Electronics,55952.3,2,65.0,Transfer
TXN101441,2023-02-07,Store_D_Kano,Home_Goods,10694.5,10,19.0,Transfer
TXN113206,2023-11-29,Store_C_PortHarcourt,Electronics,54330.17,2,69.0,Card 
TXN100306,2023-01-09,Store_A_Lagos,Apparel,8735.75,7,54.0,Card 
TXN103472,2023-03-29,Store_C_PortHarcourt,Apparel,9073.01,2,66.0,CASH
TXN115571,2024-01-27,Store_A_Lagos,Beauty,6322.89,11,36.0,Card
TXN122727,2024-07-23,Store_B_Abuja,Groceries,2298.84,3,50.0,CASH
TXN123920,2024-08-20,Store_D_Kano,Electronics,47968.82,7,43.0,Card 
TXN112308,2023-11-08,Store_C_PortHarcourt,Apparel,9472.21,5,31.0,Card
TXN111876,2023-10-28,Store_C_PortHarcourt,Beauty,5487.83,5,56.0,Transfer
TXN124259,28/08/2024,Store_E_Ibadan,Apparel,7949.67,6,25.0,Card 
TXN126790,2024-10-29,Store_A_Lagos,Beauty,4132.54,6,40.0,Cash
TXN121853,2024-06-30,Store_E_Ibadan,Home_Goods,15059.37,5,68.0,Card
TXN118743,2024-04-13,Store_A_Lagos,Apparel,10399.73,10,39.0,CASH
TXN110079,2023-09-13,Store_E_Ibadan,Apparel,7250.83,12,28.0,CASH
TXN126075,2024-10-10,Store_E_Ibadan,Beauty,3845.62,12,32.0,Card
TXN115463,24/01/2024,Store_D_Kano,Electronics,48021.06,14,41.0,Card 
TXN123078,2024-07-31,Store_E_Ibadan,Apparel,7960.84,9,55.0,Transfer
TXN121645,2024-06-25,Store_B_Abuja,Groceries,2823.42,7,52.0,Transfer
TXN126866,2024-10-31,Store_B_Abuja,Apparel,8752.07,13,28.0,Card 
TXN124750,2024-09-09,Store_C_PortHarcourt,Groceries,2872.62,8,33.0,Card 
TXN109802,06/09/2023,Store_C_PortHarcourt,Home_Goods,13671.61,4,47.0,Transfer
TXN112383,2023-11-10,Store_B_Abuja,Electronics,52796.92,8,36.0,Card
TXN109078,2023-08-18,Store_C_PortHarcourt,Groceries,2483.1,11,41.0,Card 
TXN107539,2023-07-09,Store_B_Abuja,Electronics,61178.65,12,19.0,Card
TXN118677,2024-04-11,Store_D_Kano,Electronics,49902.03,2,,Transfer
TXN123352,2024-08-07,Store_A_Lagos,Electronics,41514.39,9,,Card
TXN104637,27/04/2023,Store_C_PortHarcourt,Beauty,5016.79,2,45.0,Cash
TXN115053,2024-01-14,Store_E_Ibadan,Beauty,5847.49,7,21.0,CASH
TXN109118,2023-08-19,Store_B_Abuja,Electronics,51712.58,10,46.0,Card
TXN104246,2023-04-17,Store_E_Ibadan,Electronics,51654.2,1,18.0,CASH
TXN112605,2023-11-15,Store_D_Kano,Beauty,5490.8,12,39.0,Card
TXN102750,2023-03-12,Store_A_Lagos,Apparel,10005.38,14,68.0,Cash
TXN127109,2024-11-06,Store_B_Abuja,Home_Goods,14942.95,12,56.0,CASH
TXN119494,2024-05-02,Store_C_PortHarcourt,Electronics,46993.89,8,38.0,Card 
TXN103213,2023-03-22,Store_E_Ibadan,Groceries,2755.42,9,,Transfer
TXN103296,2023-03-25,Store_A_Lagos,Beauty,5989.72,12,56.0,CASH
TXN115069,2024-01-15,Store_A_Lagos,Beauty,5142.95,9,43.0,Card 
TXN115175,2024-01-17,Store_E_Ibadan,Apparel,8667.52,10,30.0,Cash
TXN117379,2024-03-11,Store_B_Abuja,Beauty,4997.07,3,27.0,Card
TXN100079,2023-01-03,Store_B_Abuja,Groceries,2783.03,1,57.0,CASH
TXN114620,2024-01-04,Store_C_PortHarcourt,Electronics,41147.02,2,,CASH
TXN121776,2024-06-28,Store_E_Ibadan,Groceries,"₦2,244.06",8,37.0,Cash
TXN124151,2024-08-26,Store_A_Lagos,Beauty,4434.98,10,24.0,CASH
TXN100027,2023-01-01,Store_E_Ibadan,Beauty,6239.14,7,31.0,Card 
TXN120370,2024-05-24,Store_B_Abuja,Electronics,39389.34,5,31.0,Cash
TXN120270,2024-05-22,Store_A_Lagos,Electronics,51104.74,12,40.0,Card
TXN128975,2024-12-22,Store_C_PortHarcourt,Groceries,4126.23,9,,CASH
TXN124321,2024-08-30,Store_A_Lagos,Home_Goods,12003.46,12,47.0,Transfer
TXN117399,2024-03-11,Store_E_Ibadan,Beauty,5050.27,1,40.0,Card
TXN121876,2024-07-01,Store_C_PortHarcourt,Electronics,39626.46,3,20.0,Card
TXN101249,2023-02-02,Store_C_PortHarcourt,Apparel,8483.32,11,58.0,Card
TXN127095,2024-11-06,Store_A_Lagos,Apparel,9595.41,4,64.0,Transfer
TXN100531,2023-01-15,Store_B_Abuja,Electronics,57071.09,6,32.0,CASH
TXN125030,2024-09-15,Store_D_Kano,Beauty,6328.62,7,28.0,Card
TXN125353,2024-09-23,Store_C_PortHarcourt,Electronics,45013.56,1,21.0,Card 
TXN115848,2024-02-02,Store_D_Kano,Electronics,49120.4,1,31.0,Cash
TXN109663,2023-09-02,Store_C_PortHarcourt,Apparel,8997.61,1,,CASH
TXN102144,2023-02-25,Store_C_PortHarcourt,Groceries,3121.99,3,46.0,Cash
TXN100503,2023-01-14,Store_B_Abuja,Apparel,9963.63,5,19.0,Cash
TXN109153,2023-08-20,Store_C_PortHarcourt,Home_Goods,16139.63,2,,Cash
TXN125350,2024-09-23,Store_C_PortHarcourt,Groceries,2237.43,10,19.0,Card 
TXN117121,2024-03-04,Store_B_Abuja,Beauty,4707.24,-13,53.0,Card 
TXN118190,2024-03-31,Store_C_PortHarcourt,Apparel,10963.25,1,27.0,Cash
TXN122327,2024-07-13,Store_E_Ibadan,Home_Goods,16197.18,12,23.0,Cash
TXN104925,2023-05-04,Store_D_Kano,Electronics,40298.04,4,53.0,Transfer
TXN112319,2023-11-08,Store_E_Ibadan,Groceries,3126.77,7,,Card 
TXN114250,2023-12-25,Store_D_Kano,Beauty,6850.93,9,68.0,Transfer
TXN116680,2024-02-23,Store_A_Lagos,Apparel,8541.68,4,59.0,Card
TXN122756,2024-07-24,Store_A_Lagos,Beauty,4723.44,1,25.0,Transfer
TXN120912,2024-06-07,Store_B_Abuja,Electronics,44497.56,10,18.0,Card 
TXN109365,2023-08-25,Store_D_Kano,Beauty,4026.63,5,31.0,Card 
TXN128462,2024-12-09,Store_C_PortHarcourt,Groceries,3145.11,8,65.0,Transfer
TXN113132,2023-11-27,Store_E_Ibadan,Apparel,8956.29,10,60.0,Transfer
TXN109488,2023-08-29,Store_A_Lagos,Groceries,2185.76,7,61.0,CASH
TXN116453,2024-02-17,Store_D_Kano,Groceries,3256.22,13,59.0,Transfer
TXN111247,2023-10-13,Store_B_Abuja,Groceries,,1,,CASH
TXN116720,2024-02-24,Store_A_Lagos,Apparel,11141.26,7,24.0,CASH
TXN112090,2023-11-02,Store_D_Kano,Home_Goods,12529.04,2,36.0,Cash
TXN108621,2023-08-06,Store_D_Kano,Home_Goods,14494.18,5,47.0,Card 
TXN124668,2024-09-07,Store_C_PortHarcourt,Home_Goods,14790.04,10,52.0,CASH
TXN124714,2024-09-08,Store_D_Kano,Home_Goods,17261.6,7,,Card 
TXN128944,2024-12-21,Store_E_Ibadan,Apparel,14304.83,3,67.0,Cash
TXN102201,2023-02-26,Store_D_Kano,Electronics,63246.18,12,53.0,Cash
TXN119390,2024-04-29,Store_C_PortHarcourt,Beauty,4129.07,3,21.0,Cash
TXN120823,2024-06-04,Store_E_Ibadan,Home_Goods,12319.05,1,66.0,Cash
TXN109316,2023-08-24,Store_D_Kano,Apparel,7721.13,4,57.0,Card 
TXN120748,2024-06-02,Store_E_Ibadan,Beauty,6249.5,8,29.0,CASH
TXN105516,2023-05-20,Store_B_Abuja,Groceries,2906.97,11,68.0,CASH
TXN116804,2024-02-25,Store_E_Ibadan,Apparel,11603.73,9,65.0,CASH
TXN106280,2023-06-08,Store_C_PortHarcourt,Home_Goods,11267.52,12,62.0,Cash
TXN114226,2023-12-25,Store_A_Lagos,Groceries,3389.27,3,65.0,Card
TXN110785,2023-10-01,Store_C_PortHarcourt,Groceries,2817.47,7,30.0,CASH
TXN104665,2023-04-28,Store_B_Abuja,Home_Goods,10927.97,6,25.0,Card
TXN123697,2024-08-15,Store_D_Kano,Apparel,8084.85,11,64.0,Cash
TXN105961,2023-06-01,Store_B_Abuja,Beauty,4152.82,1,66.0,CASH
TXN103183,2023-03-21,Store_E_Ibadan,Groceries,2502.42,12,20.0,CASH
TXN125076,2024-09-16,Store_E_Ibadan,Groceries,2353.76,1,60.0,Card
TXN102111,2023-02-24,Store_C_PortHarcourt,Home_Goods,13571.98,12,62.0,Card 
TXN128757,2024-12-17,Store_A_Lagos,Groceries,3306.48,7,47.0,Card 
TXN120681,2024-05-31,Store_E_Ibadan,Apparel,8482.22,5,43.0,Transfer
TXN108361,2023-07-31,Store_A_Lagos,Home_Goods,13794.3,5,34.0,Card
TXN127223,2024-11-09,Store_B_Abuja,Beauty,6874.68,12,31.0,Cash
TXN122287,2024-07-12,Store_D_Kano,Groceries,2754.21,7,44.0,Card 
TXN114764,2024-01-07,Store_D_Kano,Groceries,3014.02,14,49.0,Transfer
TXN117987,2024-03-26,Store_D_Kano,Home_Goods,,13,24.0,Cash
TXN114489,2023-12-31,Store_E_Ibadan,Groceries,,4,58.0,CASH
TXN115533,26/01/2024,Store_B_Abuja,Groceries,2132.59,5,65.0,Transfer
TXN107584,2023-07-10,Store_C_PortHarcourt,Home_Goods,12228.98,10,26.0,Card
TXN105599,2023-05-22,Store_C_PortHarcourt,Home_Goods,12867.91,7,50.0,Cash
TXN107681,13/07/2023,Store_A_Lagos,Groceries,2315.41,1,29.0,Transfer
TXN103066,2023-03-19,Store_B_Abuja,Electronics,60382.53,11,36.0,Card 
TXN111339,2023-10-15,Store_C_PortHarcourt,Apparel,9272.6,4,66.0,Card
TXN104706,2023-04-28,Store_E_Ibadan,Electronics,50903.04,1,40.0,Transfer
TXN114995,2024-01-13,Store_A_Lagos,Electronics,,11,64.0,Card 
TXN128522,2024-12-10,Store_E_Ibadan,Electronics,58757.24,4,64.0,Cash
TXN123422,2024-08-08,Store_D_Kano,Home_Goods,"₦13,613.01",1,27.0,Transfer
TXN125592,2024-09-29,Store_E_Ibadan,Beauty,5040.31,8,25.0,Transfer
TXN102627,2023-03-08,Store_E_Ibadan,Beauty,4212.27,2,63.0,Card
TXN114699,2024-01-06,Store_A_Lagos,Groceries,3538.71,13,49.0,Transfer
TXN128939,2024-12-21,Store_D_Kano,Beauty,8376.44,10,29.0,Cash
TXN111545,2023-10-20,Store_D_Kano,Beauty,4956.78,5,47.0,Card
TXN113900,2023-12-17,Store_A_Lagos,Home_Goods,24714.14,9,,Card 
TXN112374,2023-11-10,Store_B_Abuja,Electronics,52391.13,-14,22.0,Cash
TXN105265,2023-05-13,Store_E_Ibadan,Electronics,60852.35,3,35.0,Card
TXN110218,2023-09-16,Store_E_Ibadan,Apparel,10175.68,13,,Cash
TXN116082,2024-02-08,Store_D_Kano,Apparel,8578.0,11,59.0,Cash
TXN107210,2023-07-01,Store_B_Abuja,Home_Goods,17262.32,2,30.0,Transfer
TXN113495,2023-12-06,Store_D_Kano,Home_Goods,16349.59,6,28.0,Transfer
TXN118828,2024-04-15,Store_B_Abuja,Apparel,8664.19,2,39.0,CASH
TXN126949,2024-11-02,Store_B_Abuja,Beauty,7103.48,13,69.0,Transfer
TXN110100,2023-09-14,Store_B_Abuja,Apparel,7266.14,4,45.0,CASH
TXN120789,2024-06-04,Store_A_Lagos,Electronics,47797.31,6,29.0,Cash
TXN116154,2024-02-10,Store_B_Abuja,Groceries,3083.04,3,68.0,Card 
TXN128960,2024-12-22,Store_B_Abuja,Electronics,94033.68,-5,34.0,Cash
TXN113747,2023-12-13,Store_B_Abuja,Electronics,68853.96,12,,Card 
TXN107246,2023-07-02,Store_B_Abuja,Electronics,61446.67,2,40.0,Card 
TXN111169,2023-10-11,Store_B_Abuja,Beauty,4438.3,5,31.0,CASH
TXN125674,2024-10-01,Store_E_Ibadan,Apparel,7603.28,2,63.0,Cash
TXN118277,2024-04-02,Store_C_PortHarcourt,Groceries,2854.9,12,66.0,Card
TXN110153,15/09/2023,Store_B_Abuja,Beauty,3960.34,1,50.0,Card
TXN112878,2023-11-22,Store_B_Abuja,Home_Goods,15368.86,12,,Transfer
TXN128181,2024-12-02,Store_B_Abuja,Groceries,3902.09,3,65.0,CASH
TXN111826,2023-10-27,Store_A_Lagos,Electronics,49854.53,5,,Transfer
TXN120139,2024-05-18,Store_C_PortHarcourt,Electronics,54183.08,10,31.0,Cash
TXN102601,2023-03-08,Store_B_Abuja,Groceries,2227.55,8,54.0,Card
TXN109947,2023-09-10,Store_D_Kano,Groceries,"₦2,989.65",6,32.0,Card
TXN116364,2024-02-15,Store_D_Kano,Home_Goods,12264.5,2,38.0,Card 
TXN105968,2023-06-01,Store_C_PortHarcourt,Beauty,4423.4,10,21.0,Cash
TXN128339,2024-12-06,Store_D_Kano,Apparel,12447.93,12,26.0,CASH
TXN100527,2023-01-15,Store_A_Lagos,Apparel,11379.59,7,69.0,Card 
TXN120477,2024-05-27,Store_A_Lagos,Beauty,3846.64,14,59.0,Cash
TXN118782,2024-04-14,Store_B_Abuja,Groceries,2883.48,9,61.0,Transfer
TXN110713,2023-09-29,Store_D_Kano,Electronics,45146.21,3,32.0,Cash
TXN127534,2024-11-17,Store_B_Abuja,Home_Goods,19966.5,4,52.0,Card 
TXN127609,2024-11-19,Store_A_Lagos,Home_Goods,14635.33,4,50.0,Card 
TXN128124,2024-11-30,Store_D_Kano,Electronics,70514.22,2,23.0,Card 
TXN108671,2023-08-07,Store_D_Kano,Beauty,,12,37.0,Transfer
TXN105125,2023-05-10,Store_B_Abuja,Groceries,2481.55,3,22.0,CASH
TXN127835,2024-11-24,Store_C_PortHarcourt,Electronics,74088.53,11,37.0,CASH
TXN116521,2024-02-19,Store_C_PortHarcourt,Beauty,4909.44,9,25.0,Card 
TXN105036,2023-05-08,Store_A_Lagos,Apparel,8515.33,4,26.0,Cash
TXN102126,2023-02-24,Store_E_Ibadan,Beauty,4859.51,10,39.0,CASH
TXN101512,2023-02-09,Store_D_Kano,Home_Goods,11507.72,4,53.0,Transfer
TXN121769,2024-06-28,Store_D_Kano,Electronics,44735.65,12,40.0,Cash
TXN118005,2024-03-27,Store_A_Lagos,Home_Goods,10560.98,6,32.0,Cash
TXN103081,2023-03-19,Store_D_Kano,Groceries,3625.25,3,22.0,CASH
TXN113539,2023-12-07,Store_E_Ibadan,Groceries,3150.86,14,62.0,Transfer
TXN106356,10/06/2023,Store_C_PortHarcourt,Apparel,10921.95,11,54.0,Card
TXN114816,2024-01-08,Store_D_Kano,Beauty,4286.88,3,46.0,Cash
TXN112964,2023-11-24,Store_B_Abuja,Electronics,52680.23,4,37.0,Card
TXN108287,2023-07-29,Store_B_Abuja,Groceries,3005.97,4,,Card
TXN114598,2024-01-03,Store_D_Kano,Home_Goods,11337.15,13,69.0,Transfer
TXN128216,2024-12-03,Store_C_PortHarcourt,Electronics,70376.16,4,61.0,CASH
TXN111870,28/10/2023,Store_A_Lagos,Apparel,8934.63,11,25.0,Card 
TXN100364,10/01/2023,Store_C_PortHarcourt,Apparel,8891.69,13,29.0,Cash
TXN108668,2023-08-07,Store_C_PortHarcourt,Electronics,50758.84,13,55.0,Transfer
TXN104164,2023-04-15,Store_C_PortHarcourt,Apparel,10102.52,7,34.0,Card 
TXN116378,2024-02-15,Store_E_Ibadan,Home_Goods,10454.39,10,32.0,Transfer
TXN116141,2024-02-09,Store_E_Ibadan,Electronics,50762.99,7,55.0,Card 
TXN106179,2023-06-06,Store_B_Abuja,Groceries,2171.7,7,41.0,Cash
TXN118267,2024-04-02,Store_B_Abuja,Beauty,4511.7,13,25.0,CASH
TXN120049,2024-05-16,Store_B_Abuja,Electronics,"₦41,427.63",13,37.0,Card 
TXN112629,2023-11-16,Store_B_Abuja,Home_Goods,14762.5,4,21.0,Card
TXN110761,2023-09-30,Store_D_Kano,Beauty,5598.72,3,68.0,Card 
TXN127003,2024-11-03,Store_E_Ibadan,Home_Goods,16751.16,2,35.0,CASH
TXN114567,2024-01-02,Store_E_Ibadan,Apparel,7032.43,8,67.0,Transfer
TXN107308,2023-07-03,Store_C_PortHarcourt,Electronics,41836.54,10,55.0,CASH
TXN110970,2023-10-06,Store_C_PortHarcourt,Home_Goods,13412.48,7,59.0,Card
TXN109218,2023-08-22,Store_A_Lagos,Beauty,5169.73,4,18.0,Card
TXN104008,2023-04-11,Store_C_PortHarcourt,Beauty,4139.68,6,,CASH
TXN110180,2023-09-15,Store_E_Ibadan,Groceries,2823.9,12,35.0,Cash
TXN110160,2023-09-15,Store_C_PortHarcourt,Electronics,38897.35,12,40.0,Cash
TXN113614,2023-12-09,Store_C_PortHarcourt,Apparel,13578.13,14,18.0,Cash
TXN101172,2023-01-31,Store_E_Ibadan,Beauty,4375.46,6,67.0,Transfer
TXN116847,2024-02-26,Store_E_Ibadan,Beauty,4758.81,1,51.0,Card 
TXN124741,2024-09-09,Store_B_Abuja,Apparel,8238.98,14,,Card 
TXN107972,2023-07-21,Store_C_PortHarcourt,Home_Goods,11043.06,8,65.0,Cash
TXN106411,2023-06-11,Store_E_Ibadan,Electronics,61061.96,2,31.0,CASH
TXN117034,2024-03-02,Store_A_Lagos,Groceries,3612.92,12,41.0,Cash
TXN105538,2023-05-20,Store_D_Kano,Home_Goods,17048.83,6,56.0,Card 
TXN108228,2023-07-27,Store_E_Ibadan,Home_Goods,11551.11,3,21.0,Transfer
TXN116425,16/02/2024,Store_E_Ibadan,Beauty,4197.09,10,68.0,Cash
TXN118564,2024-04-09,Store_B_Abuja,Beauty,3937.7,11,24.0,Card 
TXN106929,2023-06-24,Store_D_Kano,Groceries,3460.61,5,37.0,Cash
TXN100093,2023-01-03,Store_E_Ibadan,Electronics,44032.25,12,18.0,Card 
TXN115516,2024-01-25,Store_E_Ibadan,Home_Goods,13656.64,2,20.0,Cash
TXN102842,2023-03-14,Store_A_Lagos,Beauty,3857.02,6,33.0,Card 
TXN110376,2023-09-21,Store_B_Abuja,Apparel,764629.0,4,48.0,CASH
TXN121800,2024-06-29,Store_B_Abuja,Home_Goods,16924.61,12,61.0,Cash
TXN100811,2023-01-22,Store_E_Ibadan,Electronics,56238.89,6,28.0,Cash
TXN102268,2023-02-27,Store_E_Ibadan,Groceries,2612.4,13,,Cash
TXN101974,2023-02-21,Store_B_Abuja,Apparel,8818.63,7,,Card
TXN118675,2024-04-11,Store_D_Kano,Apparel,7231.78,10,47.0,Card
TXN101053,2023-01-29,Store_B_Abuja,Electronics,60810.34,7,58.0,CASH
TXN110200,2023-09-16,Store_D_Kano,Apparel,10633.17,2,67.0,Card 
TXN128887,2024-12-20,Store_C_PortHarcourt,Apparel,10123.02,7,56.0,Transfer
TXN111225,2023-10-12,Store_C_PortHarcourt,Beauty,3907.92,12,,Card
TXN105316,2023-05-15,Store_A_Lagos,Beauty,"₦3,829.79",11,22.0,Transfer
TXN122319,2024-07-13,Store_C_PortHarcourt,Apparel,9770.66,10,30.0,Card
TXN109797,2023-09-06,Store_B_Abuja,Groceries,2531.11,10,55.0,Cash
TXN112341,2023-11-09,Store_C_PortHarcourt,Home_Goods,12792.17,10,29.0,Card 
TXN100772,2023-01-21,Store_E_Ibadan,Home_Goods,13680.32,14,24.0,Card
TXN111934,2023-10-29,Store_B_Abuja,Groceries,3203.25,6,42.0,Transfer
TXN109356,2023-08-25,Store_C_PortHarcourt,Home_Goods,10986.54,10,22.0,Card 
TXN113812,2023-12-14,Store_D_Kano,Electronics,61183.55,12,62.0,Transfer
TXN101064,2023-01-29,Store_C_PortHarcourt,Electronics,57154.53,14,34.0,Cash
TXN128223,2024-12-03,Store_D_Kano,Home_Goods,14499.85,2,57.0,Card 
TXN112727,2023-11-18,Store_D_Kano,Apparel,10297.69,11,,Cash
TXN107705,2023-07-13,Store_E_Ibadan,Home_Goods,13036.38,14,40.0,Transfer
TXN103438,2023-03-28,Store_C_PortHarcourt,Electronics,44156.11,8,42.0,Card 
TXN117961,2024-03-25,Store_E_Ibadan,Electronics,42333.79,11,36.0,Cash
TXN119123,2024-04-22,Store_E_Ibadan,Electronics,45856.87,5,35.0,Cash
TXN120910,2024-06-07,Store_B_Abuja,Apparel,7969.06,7,54.0,Cash
TXN122358,2024-07-14,Store_D_Kano,Groceries,3617.58,10,62.0,Card 
TXN128908,2024-12-20,Store_D_Kano,Beauty,6141.25,2,53.0,Cash
TXN121924,2024-07-02,Store_C_PortHarcourt,Beauty,4373.73,6,65.0,Card
TXN128575,2024-12-12,Store_B_Abuja,Home_Goods,18661.65,4,23.0,Transfer
TXN128452,2024-12-09,Store_A_Lagos,Home_Goods,17590.9,6,41.0,Card 
TXN119388,2024-04-29,Store_C_PortHarcourt,Beauty,3924.44,2,53.0,CASH
TXN106704,2023-06-19,Store_C_PortHarcourt,Groceries,2790.11,9,,Transfer
TXN110593,2023-09-26,Store_E_Ibadan,Beauty,4992.12,2,54.0,Cash
TXN108310,2023-07-29,Store_E_Ibadan,Home_Goods,14823.05,4,48.0,Card
TXN102514,2023-03-06,Store_C_PortHarcourt,Electronics,48150.92,10,51.0,Cash
TXN112972,24/11/2023,Store_C_PortHarcourt,Apparel,"₦8,022.44",4,47.0,Cash
TXN104737,2023-04-30,Store_A_Lagos,Apparel,11530.39,14,63.0,Transfer
TXN108316,2023-07-29,Store_E_Ibadan,Beauty,5830.52,8,43.0,Cash
TXN100016,2023-01-01,Store_D_Kano,Electronics,56546.29,2,64.0,Cash
TXN113566,2023-12-08,Store_C_PortHarcourt,Home_Goods,18277.16,11,23.0,Transfer
TXN123013,2024-07-30,Store_B_Abuja,Beauty,3936.99,13,25.0,Card
TXN119587,2024-05-04,Store_E_Ibadan,Beauty,6657.68,9,,CASH
TXN121943,2024-07-03,Store_A_Lagos,Home_Goods,,11,47.0,Card
TXN119998,2024-05-15,Store_A_Lagos,Electronics,47769.23,14,24.0,CASH
TXN107794,16/07/2023,Store_C_PortHarcourt,Home_Goods,15677.5,12,44.0,Cash
TXN118142,2024-03-30,Store_B_Abuja,Groceries,2795.77,5,65.0,Cash
TXN113906,2023-12-17,Store_B_Abuja,Groceries,4924.19,14,26.0,Transfer
TXN122561,2024-07-19,Store_B_Abuja,Apparel,8999.55,9,23.0,Cash
TXN127902,2024-11-26,Store_A_Lagos,Groceries,3154.78,4,49.0,CASH
TXN114217,2023-12-24,Store_E_Ibadan,Beauty,7694.22,2,36.0,CASH
TXN124618,2024-09-06,Store_B_Abuja,Home_Goods,11604.77,3,,Card 
TXN114194,2023-12-24,Store_C_PortHarcourt,Home_Goods,21148.67,3,,Cash
TXN108429,2023-08-01,Store_D_Kano,Home_Goods,11078.52,1,29.0,CASH
TXN118441,2024-04-06,Store_D_Kano,Apparel,11220.14,9,60.0,Transfer
TXN122796,2024-07-25,Store_A_Lagos,Apparel,6926.41,13,55.0,Card 
TXN128122,2024-11-30,Store_C_PortHarcourt,Home_Goods,16806.81,14,28.0,Transfer
TXN125220,2024-09-20,Store_C_PortHarcourt,Groceries,2134.14,9,28.0,Card 
TXN119531,2024-05-03,Store_C_PortHarcourt,Electronics,45448.1,4,64.0,Card 
TXN120413,2024-05-25,Store_C_PortHarcourt,Beauty,5131.75,4,67.0,Cash
TXN112215,2023-11-05,Store_E_Ibadan,Beauty,7438.59,5,59.0,Cash
TXN113276,2023-12-01,Store_B_Abuja,Beauty,6541.23,14,65.0,Card
TXN125607,2024-09-30,Store_B_Abuja,Groceries,2245.9,14,29.0,Card 
TXN104273,2023-04-18,Store_C_PortHarcourt,Groceries,2382.56,2,27.0,CASH
TXN119178,24/04/2024,Store_D_Kano,Groceries,2339.09,14,28.0,Cash
TXN106837,2023-06-22,Store_C_PortHarcourt,Beauty,4051.64,1,34.0,CASH
TXN102270,2023-02-28,Store_A_Lagos,Electronics,46700.78,12,40.0,Card 
TXN109064,2023-08-18,Store_A_Lagos,Apparel,8862.79,11,50.0,Card 
TXN129344,2024-12-31,Store_D_Kano,Home_Goods,15542.88,5,57.0,CASH
TXN101571,2023-02-11,Store_C_PortHarcourt,Home_Goods,15104.34,10,41.0,Card 
TXN122775,2024-07-24,Store_C_PortHarcourt,Beauty,5064.7,7,52.0,Transfer
TXN106360,2023-06-10,Store_C_PortHarcourt,Groceries,3477.53,4,55.0,Card 
TXN109150,2023-08-20,Store_B_Abuja,Home_Goods,13402.44,6,42.0,Transfer
TXN112519,13/11/2023,Store_E_Ibadan,Apparel,9418.88,4,46.0,Cash
TXN119432,2024-04-30,Store_D_Kano,Groceries,"₦2,284.13",10,47.0,Card
TXN102567,2023-03-07,Store_D_Kano,Home_Goods,13186.81,12,39.0,Transfer
TXN123819,2024-08-18,Store_A_Lagos,Groceries,3157.01,10,40.0,Card 
TXN129292,2024-12-30,Store_A_Lagos,Groceries,3772.57,12,49.0,CASH
TXN109666,2023-09-02,Store_D_Kano,Apparel,11310.2,2,63.0,Cash
